state,year,epi_week,rainfall_mm,temperature_c,humidity_pct
Ogun,2022,36,52.72,25.032857142857143,89.76142857142858
Ogun,2022,37,104.27,24.995714285714286,90.72571428571428
Ogun,2022,38,81.14,24.948571428571427,91.05428571428571
Ogun,2022,39,105.8,24.607142857142858,91.49857142857142
Ogun,2022,40,44.910000000000004,25.34714285714286,90.07142857142857
Ogun,2022,41,43.72,25.354285714285716,88.67571428571429
Ogun,2022,42,84.8,26.15142857142857,88.60000000000001
Ogun,2022,43,16.13,26.225714285714282,87.68857142857142
Ogun,2022,44,9.74,26.351428571428574,85.13428571428571
Ogun,2022,45,10.91,26.27285714285714,87.29285714285713
Ogun,2022,46,2.54,25.928571428571427,85.18285714285715
Ogun,2022,47,4.0600000000000005,25.695714285714285,82.37142857142858
Ogun,2022,48,38.86000000000001,25.93285714285714,86.25999999999999
Ogun,2022,49,0.8500000000000001,25.725714285714282,84.92285714285715
Ogun,2022,50,0.19,25.321428571428573,88.00714285714285
Ogun,2022,51,0.0,24.181428571428572,73.92857142857143
Ogun,2022,52,0.0,23.525714285714287,66.52428571428571
Ogun,2023,1,0.0,24.87142857142857,72.40285714285714
Ogun,2023,2,0.0,24.37857142857143,74.90428571428572
Ogun,2023,3,0.49,25.80857142857143,78.2
Ogun,2023,4,2.42,26.208571428571428,86.99142857142859
Ogun,2023,5,1.1099999999999999,26.44,85.47571428571429
Ogun,2023,6,0.35,27.21857142857143,82.56142857142856
Ogun,2023,7,0.0,25.988571428571426,73.16
Ogun,2023,8,9.75,26.882857142857144,82.20285714285714
Ogun,2023,9,20.6,27.05857142857143,85.71857142857142
Ogun,2023,10,12.27,26.905714285714286,86.23142857142857
Ogun,2023,11,25.26,26.728571428571428,84.12714285714286
Ogun,2023,12,25.83,26.557142857142857,84.65857142857143
Ogun,2023,13,8.14,27.062857142857144,84.13285714285713
Ogun,2023,14,87.55000000000001,26.84,87.49714285714286
Ogun,2023,15,32.91,26.924285714285713,88.16571428571429
Ogun,2023,16,28.38,26.891428571428573,88.65857142857143
Ogun,2023,17,36.800000000000004,26.184285714285714,88.07285714285715
Ogun,2023,18,23.38,26.705714285714286,84.86142857142856
Ogun,2023,19,28.25,27.095714285714283,88.62
Ogun,2023,20,23.99,26.975714285714282,89.58714285714287
Ogun,2023,21,18.54,26.851428571428574,89.17857142857143
Ogun,2023,22,28.490000000000002,26.571428571428573,89.5942857142857
Ogun,2023,23,138.07,25.648571428571426,91.61857142857143
Ogun,2023,24,96.41,25.725714285714282,90.06857142857143
Ogun,2023,25,72.59,25.321428571428573,90.98
Ogun,2023,26,35.51,25.385714285714283,89.39571428571428
Ogun,2023,27,51.07,25.68142857142857,90.36
Ogun,2023,28,61.94,25.98428571428571,89.54857142857144
Ogun,2023,29,72.74,25.824285714285715,90.85714285714286
Ogun,2023,30,52.07,25.560000000000002,90.32000000000001
Ogun,2023,31,38.46,25.214285714285715,90.53428571428572
Ogun,2023,32,24.869999999999997,25.23857142857143,89.37285714285714
Ogun,2023,33,50.040000000000006,25.695714285714285,89.33857142857143
Ogun,2023,34,30.85,25.638571428571428,89.97
Ogun,2023,35,85.14,25.222857142857144,91.68571428571428
Ogun,2023,36,94.05,25.487142857142857,91.53857142857143
Ogun,2023,37,48.85,25.59,92.01857142857143
Ogun,2023,38,61.81,25.705714285714286,90.78571428571429
Ogun,2023,39,38.77,26.315714285714286,90.18857142857144
Ogun,2023,40,90.99,26.041428571428572,90.66285714285713
Ogun,2023,41,35.32,25.632857142857144,91.95714285714287
Ogun,2023,42,28.14,26.185714285714287,90.32428571428571
Ogun,2023,43,11.879999999999999,26.447142857142858,89.19857142857143
Ogun,2023,44,52.81,26.435714285714287,90.16428571428571
Ogun,2023,45,23.17,26.145714285714288,90.59142857142857
Ogun,2023,46,3.81,26.485714285714288,87.58714285714287
Ogun,2023,47,33.73,26.364285714285717,89.89285714285714
Ogun,2023,48,2.94,26.291428571428572,88.29285714285713
Ogun,2023,49,0.97,26.71857142857143,84.70714285714287
Ogun,2023,50,0.01,25.115714285714287,69.31
Ogun,2023,51,0.0,25.02857142857143,71.18714285714286
Ogun,2023,52,0.01,25.907142857142855,73.16571428571429
Ogun,2024,1,0.8500000000000001,27.03857142857143,83.14142857142858
Ogun,2024,2,1.31,27.13,80.20857142857143
Ogun,2024,3,0.13,25.601428571428574,74.30999999999999
Ogun,2024,4,1.3,25.26142857142857,69.95142857142856
Ogun,2024,5,0.0,26.062857142857144,76.87142857142858
Ogun,2024,6,0.1,25.59142857142857,71.82714285714286
Ogun,2024,7,1.4,27.908571428571427,83.67714285714285
Ogun,2024,8,45.209999999999994,27.978571428571428,83.41285714285713
Ogun,2024,9,6.359999999999999,27.577142857142857,86.13857142857144
Ogun,2024,10,13.52,27.535714285714285,86.21000000000001
Ogun,2024,11,9.370000000000001,28.13714285714286,84.67285714285715
Ogun,2024,12,6.34,28.201428571428572,84.05428571428571
Ogun,2024,13,6.78,28.195714285714285,85.60428571428572
Ogun,2024,14,22.12,27.81857142857143,87.24857142857142
Ogun,2024,15,10.72,27.59857142857143,85.75857142857141
Ogun,2024,16,14.030000000000001,27.87142857142857,87.16428571428571
Ogun,2024,17,34.019999999999996,27.685714285714287,88.81714285714285
Ogun,2024,18,41.93,27.53142857142857,88.89714285714285
Ogun,2024,19,18.09,27.591428571428573,88.20857142857143
Ogun,2024,20,23.0,27.41,87.13714285714286
Ogun,2024,21,94.81,26.922857142857143,89.91571428571429
Ogun,2024,22,24.700000000000003,26.864285714285717,90.05571428571429
Ogun,2024,23,42.21,26.495714285714286,90.39571428571428
Ogun,2024,24,54.35,26.20285714285714,90.74857142857142
Ogun,2024,25,22.76,26.291428571428572,89.12571428571428
Ogun,2024,26,129.46,25.982857142857142,89.56857142857143
Ogun,2024,27,75.95,25.564285714285713,90.66
Ogun,2024,28,27.02,25.33142857142857,90.07714285714285
Ogun,2024,29,21.97,25.298571428571428,89.52285714285713
Ogun,2024,30,5.42,25.318571428571428,87.75142857142858
Ogun,2024,31,10.26,25.21857142857143,87.32142857142857
Ogun,2024,32,1.3900000000000001,25.14428571428571,86.26142857142857
Ogun,2024,33,2.34,25.32428571428571,87.21000000000001
Ogun,2024,34,77.57000000000001,25.094285714285714,90.42428571428572
Ogun,2024,35,27.64,25.114285714285717,89.80142857142857
Ogun,2024,36,21.86,25.154285714285717,87.73571428571428
Ogun,2024,37,77.03,25.52,90.16571428571429
Ogun,2024,38,42.23,25.66,89.5457142857143
Ogun,2024,39,38.89,25.552857142857142,89.5
Ogun,2024,40,86.96000000000001,25.782857142857143,90.7942857142857
Ogun,2024,41,82.57,25.90857142857143,89.00285714285714
Ogun,2024,42,58.480000000000004,25.681428571428572,89.58428571428571
Ogun,2024,43,48.69,26.381428571428575,89.39999999999999
Ogun,2024,44,28.87,26.73428571428571,87.88428571428572
Ogun,2024,45,13.969999999999999,26.225714285714282,82.00285714285714
Ogun,2024,46,6.67,26.8,83.67999999999999
Ogun,2024,47,2.03,25.84857142857143,77.49
Ogun,2024,48,0.19,24.57428571428571,72.71000000000001
Ogun,2024,49,0.19,25.147142857142857,73.3157142857143
Ogun,2024,50,0.48,25.422857142857143,74.71857142857142
Ogun,2024,51,0.05,23.557142857142857,64.86428571428571
Ogun,2024,52,0.0,24.952857142857145,72.67142857142856
Ogun,2025,1,0.05,26.694285714285716,82.73285714285714
Ogun,2025,2,0.0,24.948571428571427,75.30285714285715
Ogun,2025,3,0.0,25.761428571428574,79.4342857142857
Ogun,2025,4,1.0699999999999998,26.568571428571428,83.36571428571428
Ogun,2025,5,6.76,26.627142857142854,81.39571428571428
Ogun,2025,6,2.94,27.73428571428571,80.85142857142857
Ogun,2025,7,0.23000000000000004,27.677142857142858,83.19000000000001
Ogun,2025,8,9.93,26.884285714285713,86.03857142857143
Ogun,2025,9,34.36,27.054285714285715,82.60857142857142
Ogun,2025,10,47.09,27.91,83.67142857142858
Ogun,2025,11,42.4,27.54714285714286,88.54428571428572
Ogun,2025,12,21.87,27.12857142857143,86.54285714285713
Ogun,2025,13,16.28,27.655714285714286,85.44142857142857
Ogun,2025,14,26.39,27.740000000000002,86.16
Ogun,2025,15,39.15,27.095714285714287,89.04714285714286
Ogun,2025,16,19.75,27.58857142857143,86.62142857142858
Ogun,2025,17,45.06,27.204285714285714,88.53
Ogun,2025,18,18.29,26.68,87.87142857142858
Ogun,2025,19,15.39,27.254285714285714,86.19428571428571
Ogun,2025,20,18.310000000000002,26.785714285714285,87.96571428571428
Ogun,2025,21,33.09,26.63714285714286,87.75571428571428
Ogun,2025,22,45.52,26.332857142857144,88.21142857142857
Ogun,2025,23,67.35,26.110000000000003,88.98857142857142
Ogun,2025,24,55.88,26.24857142857143,89.30999999999999
Ogun,2025,25,54.870000000000005,25.785714285714285,89.62285714285714
Ogun,2025,26,56.61,25.75142857142857,90.05285714285715
Ogun,2025,27,57.050000000000004,25.187142857142856,89.93285714285715
Ogun,2025,28,51.57,24.68285714285714,89.77857142857144
Ogun,2025,29,4.67,24.641428571428573,85.69285714285715
Ogun,2025,30,12.18,24.645714285714288,87.4557142857143
Ogun,2025,31,23.29,24.93,88.35857142857142
Ogun,2025,32,50.99,24.364285714285717,90.55142857142857
Ogun,2025,33,30.03,24.48428571428571,88.35571428571428
Ogun,2025,34,11.15,24.535714285714285,87.35285714285715
Ogun,2025,35,16.71,24.701428571428572,86.87142857142858
Ogun,2025,36,2.57,25.12,85.46714285714286
Ogun,2025,37,70.13,25.114285714285717,89.21000000000001
Ogun,2025,38,80.75,25.124285714285715,90.7042857142857
Ogun,2025,39,57.580000000000005,25.46857142857143,89.53428571428572
Ogun,2025,40,48.629999999999995,25.54,89.56285714285715
Ogun,2025,41,44.25,25.428571428571427,87.61285714285714
Ogun,2025,42,31.810000000000002,25.732857142857142,88.28285714285714
Ogun,2025,43,42.44,26.352857142857143,88.71571428571428
Ogun,2025,44,44.25,26.195714285714285,88.21714285714286
Ogun,2025,45,46.69,25.98,89.01142857142858
Ogun,2025,46,12.74,26.625714285714285,85.69428571428571
Ogun,2025,47,5.25,26.858571428571427,83.12428571428572
Ogun,2025,48,7.85,26.965714285714284,83.24428571428572
Ogun,2025,49,10.82,26.462857142857143,87.7942857142857
Ogun,2025,50,8.11,26.134285714285713,86.46857142857142
Ogun,2025,51,14.43,26.528571428571432,84.89428571428572
Ogun,2025,52,0.38,26.805714285714284,84.72571428571429
Ogun,2026,1,0.27,26.96666666666667,83.79333333333334
Ondo,2020,53,0.67,25.126666666666665,84.72
Ondo,2021,1,6.53,25.264285714285712,81.92
Ondo,2021,2,0.15,24.745714285714286,71.25285714285714
Ondo,2021,3,0.02,23.669999999999998,62.96714285714285
Ondo,2021,4,1.1600000000000001,24.614285714285717,77.38857142857144
Ondo,2021,5,1.31,25.557142857142857,79.28142857142858
Ondo,2021,6,5.800000000000001,26.68857142857143,79.03428571428572
Ondo,2021,7,1.9500000000000002,24.610000000000003,61.63428571428572
Ondo,2021,8,1.03,25.464285714285715,77.97857142857143
Ondo,2021,9,0.56,26.805714285714288,78.02142857142857
Ondo,2021,10,19.439999999999998,25.46857142857143,86.71714285714286
Ondo,2021,11,16.16,24.645714285714288,87.07285714285715
Ondo,2021,12,26.12,25.544285714285714,85.05285714285715
Ondo,2021,13,0.51,26.78,79.17857142857143
Ondo,2021,14,45.92,26.05857142857143,85.67
Ondo,2021,15,87.11,24.714285714285715,88.86714285714285
Ondo,2021,16,23.81,25.05857142857143,89.18571428571428
Ondo,2021,17,8.76,25.795714285714286,87.26428571428572
Ondo,2021,18,39.77,24.714285714285715,87.23857142857143
Ondo,2021,19,21.85,25.169999999999998,88.36428571428571
Ondo,2021,20,39.269999999999996,25.268571428571427,88.75571428571428
Ondo,2021,21,38.82,25.534285714285716,89.92571428571429
Ondo,2021,22,112.62,24.934285714285714,89.80142857142857
Ondo,2021,23,38.49,24.96,88.38857142857144
Ondo,2021,24,62.2,24.404285714285717,90.97571428571429
Ondo,2021,25,51.87,24.302857142857142,88.80857142857143
Ondo,2021,26,55.78,23.647142857142857,89.98857142857143
Ondo,2021,27,29.71,23.714285714285715,90.25999999999999
Ondo,2021,28,130.27,23.99857142857143,90.03142857142858
Ondo,2021,29,43.84,23.745714285714286,89.57142857142857
Ondo,2021,30,31.869999999999997,23.405714285714286,89.67285714285715
Ondo,2021,31,114.71000000000001,23.298571428571428,92.60142857142857
Ondo,2021,32,124.81,23.509999999999998,91.52857142857144
Ondo,2021,33,103.7,22.972857142857144,92.24000000000001
Ondo,2021,34,79.74000000000001,24.12857142857143,90.88714285714286
Ondo,2021,35,114.05,23.94142857142857,90.73571428571428
Ondo,2021,36,63.61,23.94,90.9057142857143
Ondo,2021,37,43.74,23.951428571428572,91.23285714285714
Ondo,2021,38,108.88,23.88714285714286,90.98428571428572
Ondo,2021,39,67.35,24.231428571428573,90.60428571428572
Ondo,2021,40,79.59,24.872857142857146,90.85857142857142
Ondo,2021,41,47.28,24.764285714285712,90.61
Ondo,2021,42,35.74,24.40285714285714,89.21714285714286
Ondo,2021,43,66.44,25.131428571428568,88.19285714285715
Ondo,2021,44,54.29,24.759999999999998,89.28
Ondo,2021,45,188.47,25.287142857142857,87.54428571428572
Ondo,2021,46,220.56,25.22142857142857,86.11
Ondo,2021,47,16.43,25.00142857142857,84.56285714285715
Ondo,2021,48,28.55,25.057142857142857,82.45
Ondo,2021,49,15.92,24.48,76.83142857142857
Ondo,2021,50,225.07,23.29714285714286,78.50285714285714
Ondo,2021,51,0.66,22.882857142857144,78.29857142857144
Ondo,2021,52,65.8,23.49142857142857,79.67
Ondo,2022,1,21.229999999999997,23.285714285714285,73.10857142857142
Ondo,2022,2,61.63,24.374285714285715,81.89
Ondo,2022,3,4.9399999999999995,21.83857142857143,71.36571428571429
Ondo,2022,4,0.19,21.365714285714287,68.23
Ondo,2022,5,0.0,21.801428571428573,62.44714285714286
Ondo,2022,6,26.93,24.19,70.96
Ondo,2022,7,7.26,25.495714285714286,80.67142857142858
Ondo,2022,8,28.799999999999997,25.667142857142856,79.38714285714286
Ondo,2022,9,48.699999999999996,24.864285714285717,88.78
Ondo,2022,10,18.0,25.63,88.23428571428572
Ondo,2022,11,17.4,25.702857142857145,87.57285714285715
Ondo,2022,12,48.29,25.717142857142857,87.33
Ondo,2022,13,44.730000000000004,25.59857142857143,87.37571428571428
Ondo,2022,14,37.71,25.012857142857143,90.30857142857143
Ondo,2022,15,33.16,24.58857142857143,90.26857142857143
Ondo,2022,16,40.82,24.835714285714285,89.5
Ondo,2022,17,59.61,24.51571428571429,90.44428571428571
Ondo,2022,18,18.9,24.937142857142856,89.74571428571429
Ondo,2022,19,36.78,25.382857142857144,89.72428571428573
Ondo,2022,20,50.26,25.055714285714284,90.07000000000001
Ondo,2022,21,26.96,24.437142857142856,89.79428571428572
Ondo,2022,22,48.61,24.740000000000002,89.83000000000001
Ondo,2022,23,136.42000000000002,23.97,91.67428571428572
Ondo,2022,24,51.86,23.857142857142858,92.69714285714285
Ondo,2022,25,71.74,23.787142857142857,91.98571428571428
Ondo,2022,26,54.04,23.527142857142856,91.21714285714286
Ondo,2022,27,57.32,23.91,91.97714285714287
Ondo,2022,28,22.17,23.892857142857142,90.61285714285714
Ondo,2022,29,58.17,23.382857142857144,90.19857142857143
Ondo,2022,30,59.53,23.211428571428574,92.44714285714285
Ondo,2022,31,11.02,23.34714285714286,89.17999999999999
Ondo,2022,32,64.76,23.275714285714287,91.90142857142857
Ondo,2022,33,56.169999999999995,23.23,90.27714285714286
Ondo,2022,34,78.42,23.101428571428574,91.7057142857143
Ondo,2022,35,62.32,23.43285714285714,91.20285714285714
Ondo,2022,36,53.93,23.861428571428572,90.71571428571428
Ondo,2022,37,74.96,23.595714285714283,92.29428571428572
Ondo,2022,38,72.97,23.755714285714284,91.4342857142857
Ondo,2022,39,121.63,23.077142857142857,92.03714285714285
Ondo,2022,40,165.17,24.132857142857144,90.14999999999999
Ondo,2022,41,77.05,24.361428571428572,88.39142857142858
Ondo,2022,42,39.26,24.857142857142858,86.67428571428572
Ondo,2022,43,5.37,25.06,81.32857142857142
Ondo,2022,44,10.42,24.624285714285715,82.03714285714285
Ondo,2022,45,9.3,25.04714285714286,83.71000000000001
Ondo,2022,46,1.02,24.422857142857143,80.95
Ondo,2022,47,1.8,24.074285714285715,77.24285714285715
Ondo,2022,48,5.04,24.58285714285714,82.61714285714287
Ondo,2022,49,0.07,23.771428571428572,72.60714285714286
Ondo,2022,50,5.87,23.882857142857144,84.51714285714286
Ondo,2022,51,0.0,21.905714285714286,66.20571428571428
Ondo,2022,52,0.0,21.33285714285714,64.68428571428572
Ondo,2023,1,0.0,23.17571428571429,64.46142857142857
Ondo,2023,2,0.03,22.107142857142858,59.114285714285714
Ondo,2023,3,0.8200000000000001,24.06142857142857,69.41428571428571
Ondo,2023,4,2.4499999999999997,25.00714285714286,83.19000000000001
Ondo,2023,5,34.84,25.145714285714288,82.69142857142857
Ondo,2023,6,109.63000000000001,25.165714285714284,78.29714285714286
Ondo,2023,7,0.0,23.06142857142857,59.354285714285716
Ondo,2023,8,21.98,25.222857142857144,76.21285714285715
Ondo,2023,9,15.03,25.381428571428575,87.00428571428571
Ondo,2023,10,24.8,25.305714285714284,88.33
Ondo,2023,11,24.54,24.860000000000003,85.41428571428571
Ondo,2023,12,32.18,24.87,86.07857142857142
Ondo,2023,13,33.61,25.455714285714286,85.44142857142857
Ondo,2023,14,56.69,25.25142857142857,88.87714285714286
Ondo,2023,15,35.51,25.314285714285713,89.68714285714285
Ondo,2023,16,26.28,25.587142857142858,89.28999999999999
Ondo,2023,17,47.97,24.842857142857145,89.31428571428572
Ondo,2023,18,48.040000000000006,25.052857142857142,88.43857142857144
Ondo,2023,19,35.72,25.324285714285715,90.52428571428571
Ondo,2023,20,58.24,25.678571428571427,91.01285714285713
Ondo,2023,21,31.91,25.490000000000002,90.89857142857143
Ondo,2023,22,42.68,25.511428571428574,89.78142857142858
Ondo,2023,23,173.28,24.361428571428572,92.35000000000001
Ondo,2023,24,72.28999999999999,24.424285714285713,90.7242857142857
Ondo,2023,25,66.35,24.042857142857144,91.73
Ondo,2023,26,47.95,24.25857142857143,90.70714285714287
Ondo,2023,27,58.88,24.38,90.92428571428572
Ondo,2023,28,42.07,24.964285714285715,89.10714285714286
Ondo,2023,29,84.56,24.64428571428571,91.92571428571429
Ondo,2023,30,75.17,24.37,91.34142857142857
Ondo,2023,31,28.330000000000002,24.34714285714286,91.11285714285714
Ondo,2023,32,34.62,24.11285714285714,91.21000000000001
Ondo,2023,33,45.1,24.457142857142856,89.72142857142856
Ondo,2023,34,34.15,24.537142857142857,90.82714285714285
Ondo,2023,35,148.42000000000002,23.97142857142857,91.97714285714287
Ondo,2023,36,106.37,24.495714285714286,90.68142857142857
Ondo,2023,37,86.09,24.482857142857142,91.9557142857143
Ondo,2023,38,49.81,24.62142857142857,90.28285714285714
Ondo,2023,39,56.49,25.407142857142855,89.08571428571429
Ondo,2023,40,66.92,25.255714285714284,89.97857142857143
Ondo,2023,41,52.44,24.96,91.36285714285714
Ondo,2023,42,33.37,24.845714285714287,89.95285714285714
Ondo,2023,43,5.390000000000001,25.385714285714283,88.67571428571429
Ondo,2023,44,55.980000000000004,25.054285714285715,89.34142857142857
Ondo,2023,45,23.04,25.192857142857143,89.19428571428571
Ondo,2023,46,4.36,24.857142857142858,86.66714285714285
Ondo,2023,47,32.81,24.992857142857144,88.86142857142856
Ondo,2023,48,2.37,25.37,83.45857142857143
Ondo,2023,49,0.29,25.40285714285714,80.52285714285713
Ondo,2023,50,0.0,23.482857142857142,66.38285714285715
Ondo,2023,51,0.0,24.115714285714287,68.43142857142857
Ondo,2023,52,0.0,24.485714285714288,62.07857142857143
Ondo,2024,1,0.35,25.462857142857143,76.9742857142857
Ondo,2024,2,1.12,24.891428571428573,71.24571428571429
Ondo,2024,3,0.0,23.40142857142857,49.64
Ondo,2024,4,5.34,23.178571428571427,64.5942857142857
Ondo,2024,5,0.0,24.575714285714287,59.76571428571429
Ondo,2024,6,0.0,24.32857142857143,61.378571428571426
Ondo,2024,7,0.64,26.03857142857143,78.75999999999999
Ondo,2024,8,16.6,26.717142857142857,76.83714285714287
Ondo,2024,9,0.91,26.728571428571428,81.97285714285715
Ondo,2024,10,4.83,26.601428571428574,84.06285714285715
Ondo,2024,11,26.48,27.09142857142857,83.58714285714287
Ondo,2024,12,3.03,26.791428571428572,83.18285714285715
Ondo,2024,13,5.25,26.94142857142857,84.7942857142857
Ondo,2024,14,21.14,26.551428571428573,87.21428571428571
Ondo,2024,15,18.67,25.942857142857143,88.0257142857143
Ondo,2024,16,6.37,26.624285714285715,85.76428571428572
Ondo,2024,17,34.12,26.48,88.5142857142857
Ondo,2024,18,45.19,26.00857142857143,90.03428571428572
Ondo,2024,19,14.21,26.165714285714284,88.78999999999999
Ondo,2024,20,26.04,26.447142857142858,86.39
Ondo,2024,21,70.12,25.692857142857143,89.46000000000001
Ondo,2024,22,32.57,25.650000000000002,90.0457142857143
Ondo,2024,23,51.08,25.215714285714284,91.12428571428572
Ondo,2024,24,55.3,25.224285714285713,89.84714285714287
Ondo,2024,25,28.880000000000003,24.934285714285714,89.76285714285714
Ondo,2024,26,64.99,24.580000000000002,90.27
Ondo,2024,27,60.8,24.48428571428571,89.94714285714285
Ondo,2024,28,40.72,24.392857142857142,89.74857142857142
Ondo,2024,29,55.010000000000005,24.291428571428572,90.61
Ondo,2024,30,13.6,24.231428571428573,89.07857142857142
Ondo,2024,31,15.3,24.324285714285715,88.28142857142858
Ondo,2024,32,5.8100000000000005,24.37142857142857,86.84142857142857
Ondo,2024,33,7.75,24.162857142857142,87.71857142857142
Ondo,2024,34,91.88,23.844285714285714,91.43999999999998
Ondo,2024,35,32.15,24.23428571428571,89.98
Ondo,2024,36,62.43,24.165714285714284,88.28714285714285
Ondo,2024,37,75.95,24.43,90.76571428571428
Ondo,2024,38,43.17,24.52857142857143,89.11714285714285
Ondo,2024,39,83.87,24.672857142857143,87.91142857142857
Ondo,2024,40,73.65,24.462857142857143,91.14999999999999
Ondo,2024,41,52.099999999999994,24.994285714285716,87.5
Ondo,2024,42,31.73,24.494285714285716,87.31428571428572
Ondo,2024,43,58.67,25.231428571428573,87.67428571428572
Ondo,2024,44,34.12,25.795714285714286,83.22285714285715
Ondo,2024,45,6.6000000000000005,25.044285714285714,81.47428571428573
Ondo,2024,46,0.9299999999999999,25.232857142857142,75.67571428571429
Ondo,2024,47,1.1199999999999999,24.392857142857142,72.3457142857143
Ondo,2024,48,0.28,23.497142857142855,67.97857142857143
Ondo,2024,49,0.02,23.761428571428574,69.0957142857143
Ondo,2024,50,0.09,24.00714285714286,64.91285714285713
Ondo,2024,51,0.0,23.16,62.4
Ondo,2024,52,0.0,23.919999999999998,65.39714285714285
Ondo,2025,1,0.0,25.22714285714286,71.45857142857143
Ondo,2025,2,0.0,24.389999999999997,63.41142857142857
Ondo,2025,3,0.0,24.50714285714286,69.64857142857143
Ondo,2025,4,0.32,25.771428571428572,77.30428571428571
Ondo,2025,5,1.6800000000000002,25.41142857142857,74.93714285714285
Ondo,2025,6,0.68,26.57,75.49000000000001
Ondo,2025,7,0.01,26.948571428571427,75.39999999999999
Ondo,2025,8,11.620000000000001,25.77857142857143,81.25571428571428
Ondo,2025,9,15.93,26.22714285714286,80.25571428571428
Ondo,2025,10,39.459999999999994,27.624285714285715,78.05714285714285
Ondo,2025,11,27.08,26.770000000000003,84.57571428571428
Ondo,2025,12,16.21,25.844285714285714,85.4742857142857
Ondo,2025,13,10.780000000000001,27.127142857142854,80.98428571428572
Ondo,2025,14,20.73,27.255714285714284,81.67285714285715
Ondo,2025,15,44.25,26.11285714285714,87.23857142857142
Ondo,2025,16,16.57,26.697142857142858,84.65142857142857
Ondo,2025,17,38.73,26.58857142857143,84.54857142857144
Ondo,2025,18,19.82,25.672857142857143,86.94857142857143
Ondo,2025,19,20.67,26.312857142857144,85.23142857142857
Ondo,2025,20,15.99,25.895714285714288,85.50714285714285
Ondo,2025,21,29.18,25.90285714285714,85.49428571428572
Ondo,2025,22,71.03,25.259999999999998,88.34571428571428
Ondo,2025,23,67.75,25.055714285714284,89.50285714285714
Ondo,2025,24,53.03,24.944285714285712,89.41857142857144
Ondo,2025,25,33.06,24.83142857142857,87.92428571428572
Ondo,2025,26,79.45,24.66,90.52428571428571
Ondo,2025,27,93.28,23.917142857142856,91.77285714285713
Ondo,2025,28,53.34,23.54,91.09714285714287
Ondo,2025,29,27.630000000000003,23.712857142857143,88.7957142857143
Ondo,2025,30,30.150000000000002,23.434285714285714,90.61142857142856
Ondo,2025,31,45.5,23.78857142857143,90.2057142857143
Ondo,2025,32,41.98,23.51142857142857,90.61857142857143
Ondo,2025,33,27.52,23.361428571428572,90.03142857142858
Ondo,2025,34,11.58,23.70285714285714,88.25
Ondo,2025,35,19.55,23.642857142857142,88.89857142857143
Ondo,2025,36,8.94,23.995714285714286,87.68285714285715
Ondo,2025,37,42.83,23.864285714285717,90.16142857142857
Ondo,2025,38,92.25,24.518571428571427,88.6557142857143
Ondo,2025,39,67.69,24.217142857142857,89.30428571428571
Ondo,2025,40,53.14,24.255714285714284,89.67571428571429
Ondo,2025,41,58.33,24.099999999999998,87.41999999999999
Ondo,2025,42,43.2,24.587142857142858,87.44857142857143
Ondo,2025,43,56.68,25.29,86.87142857142858
Ondo,2025,44,34.67,24.8,87.46142857142857
Ondo,2025,45,53.8,24.907142857142855,87.59
Ondo,2025,46,15.67,25.25857142857143,84.07285714285715
Ondo,2025,47,2.48,24.89428571428571,80.24285714285715
Ondo,2025,48,4.2,25.255714285714284,81.52857142857144
Ondo,2025,49,12.34,25.278571428571432,86.30428571428571
Ondo,2025,50,4.0,25.06,83.69428571428571
Ondo,2025,51,4.51,24.76571428571429,82.35000000000001
Ondo,2025,52,0.16,25.442857142857143,83.51142857142857
Ondo,2026,1,0.0,25.473333333333333,83.08
Osun,2020,53,1.62,25.486666666666668,86.00999999999999
Osun,2021,1,3.27,25.75857142857143,84.37
Osun,2021,2,0.15,25.12,71.96571428571428
Osun,2021,3,0.06,24.074285714285715,66.96142857142857
Osun,2021,4,0.91,25.051428571428573,78.7057142857143
Osun,2021,5,2.21,26.327142857142857,80.43142857142857
Osun,2021,6,1.9300000000000002,27.414285714285715,78.55714285714285
Osun,2021,7,3.39,25.12142857142857,64.71714285714286
Osun,2021,8,0.69,26.045714285714286,77.96428571428571
Osun,2021,9,0.9600000000000001,27.50857142857143,78.03571428571429
Osun,2021,10,24.93,25.91142857142857,87.10000000000001
Osun,2021,11,14.33,25.255714285714284,86.82571428571428
Osun,2021,12,52.38,25.845714285714283,86.79714285714284
Osun,2021,13,0.81,27.09857142857143,81.37571428571428
Osun,2021,14,45.46,26.451428571428572,86.92857142857143
Osun,2021,15,83.94,25.175714285714285,90.32000000000001
Osun,2021,16,22.259999999999998,25.57857142857143,89.72142857142856
Osun,2021,17,11.19,26.3,87.78999999999999
Osun,2021,18,38.89,24.98428571428571,89.28999999999999
Osun,2021,19,26.27,25.439999999999998,89.90857142857143
Osun,2021,20,29.56,25.692857142857143,89.59857142857143
Osun,2021,21,41.19,25.990000000000002,90.78
Osun,2021,22,116.73,25.397142857142857,90.56142857142856
Osun,2021,23,48.25,25.381428571428568,89.59142857142857
Osun,2021,24,75.66,24.947142857142858,91.58571428571429
Osun,2021,25,67.28,24.437142857142856,91.08714285714287
Osun,2021,26,58.28,24.005714285714284,90.80428571428571
Osun,2021,27,26.11,24.28857142857143,90.06714285714285
Osun,2021,28,232.7,24.442857142857143,90.31142857142858
Osun,2021,29,37.49,24.16142857142857,89.61571428571428
Osun,2021,30,31.72,23.774285714285718,90.19571428571429
